职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
c/c++开发（无加班&稳定）,深圳市网新新思软件有限公司,2-2.5万·13薪,深圳·南山区,5-7年,大专,已上市,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/148020636.html?s=sou_sou_soulb&t=0_0&req=9d68d65c230c74a45927722c398c3f2a,https://jobs.51job.com/all/coA2ZcP1I1U2QAZwRlBmQ.html
C&B Manager,星坊家具（上海)有限公司,1.8-2.5万,上海·嘉定区,8-9年,本科,外资（非欧美）,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/shanghai/137702037.html?s=sou_sou_soulb&t=0_0&req=863a304e78f62aaeba5d94867f977146,https://jobs.51job.com/all/coCW1UNARgBz1VNFQwUDU.html
C/C++开发工程师,蓬江区恒准达电子设备中心,45-75万/年,深圳·龙华区,3-4年,本科,合资,1000-5000人,机械/设备/重工,https://jobs.51job.com/shenzhen/146746014.html?s=sou_sou_soulb&t=0_0&req=2a659e918fb95eb33da88997fd0f5a35,https://jobs.51job.com/all/coAmNSMwNgUWgDZVc1VzY.html
嵌入式软件工程师,深圳森云智能科技有限公司,1.2-2.4万,深圳·南山区,1年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147990665.html?s=sou_sou_soulb&t=0_0&req=68528609f8b9d6eb1c0a3154c303b188,https://jobs.51job.com/all/coAGNVNwNkBTNVMgBrAWU.html
C/C++开发工程师(J11065),曙光信息产业股份有限公司,1.5-2.5万,武汉·东西湖区,3-4年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/144933150.html?s=sou_sou_soulb&t=0_1&req=d9840d9404ff168d68d2310a66e00a62,https://jobs.51job.com/all/coUzcFZQJlAjgGZ1My.html
单片机开发工程师,深圳市宝利根精密仪器有限公司,7千-1.1万,深圳·宝安区,1年,本科,民营,少于50人,机械/设备/重工,https://jobs.51job.com/shenzhen/76650312.html?s=sou_sou_soulb&t=0_0&req=f46a35619149145d9a318298c01a724b,https://jobs.51job.com/all/coBWFdMV84BjBTMw1vBWE.html
Android/安卓开发工程师,深圳市恒天伟业科技有限公司,1-2万·13薪,深圳·南山区,3-4年,大专,民营,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/148367185.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coUjYCZQdlADwEZlE6AGI.html
商品规划主管,85度c,1.5-2.3万,上海·徐汇区,3-4年,本科,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/146950962.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
数据库管理员DBA,85度c,1.5-2.2万,上海·徐汇区,3-4年,大专,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/135086223.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
流量运营经理（C端产品）,湛江市非凡文化传媒有限公司,1.5-2万,广州,5-7年,大专,合资,500-1000人,影视/媒体/艺术/文化传播,https://jobs.51job.com/guangzhou/143018563.html?s=sou_sou_soulb&t=0_0&req=9f043739f3b7715c1831ff98c8bf06cb,https://jobs.51job.com/all/coAmJRNV4-UW4AZwRlAG0.html
OA运维专员,85度c,7-9千,上海·徐汇区,1年,大专,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/144311615.html?s=sou_sou_soulb&t=0_0&req=dc9590f47931ad16d04136da2fb5aeaf,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
嵌入式开发工程师(C/C++),深圳市掌锐电子有限公司,1-1.5万,深圳·南山区,1年,大专,民营,50-150人,汽车,https://jobs.51job.com/shenzhen/139791804.html?s=sou_sou_soulb&t=0_0&req=18d866539bb7cc090d04e69040f27293,https://jobs.51job.com/all/coB2RUMVcwAToEYAxmUz4.html
QC质检员,深圳市恒天伟业科技有限公司,5-6千,深圳·宝安区,1年,高中,民营,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/143999631.html?s=sou_sou_soulb&t=0_0&req=550ee338d9365ec5a6e5c09a67951dea,https://jobs.51job.com/all/coUjYCZQdlADwEZlE6AGI.html
c/c++开发工程师,杭州四维映射软件有限公司,26-45万/年,杭州·余杭区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/147288688.html?s=sou_sou_soulb&t=0_1&req=b7de8c2139abc93f417e6fb183dbfbea,https://jobs.51job.com/all/coCGkHZQBgAzkHZAdiBWU.html
软件产品经理,深圳市伊欧乐科技有限公司,1-1.5万,深圳·宝安区,2年,本科,民营,500-1000人,医疗设备/器械,https://jobs.51job.com/shenzhen/137915500.html?s=sou_sou_soulb&t=0_0&req=aecbeba302cc5a1a9205304167e55869,https://jobs.51job.com/all/coAGJTMVMzBjpTPwRuUjc.html
C/C++软件工程师,上海融跃电子科技有限公司,1.5-2.5万·13薪,上海,2年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/124226326.html?s=sou_sou_soulb&t=0_0&req=5bd7dfd0388156902e22f57b8cc4ca46,https://jobs.51job.com/all/coBWFSMFY0U28OalAwAWY.html
C/C++ 语言开发工程师,上海能辉科技股份有限公司,1.5-2.5万,上海,3-4年,本科,已上市,150-500人,新能源,https://jobs.51job.com/shanghai/147655447.html?s=sou_sou_soulb&t=0_0&req=92c0f4d341f042f44011a7b373c4ee8b,https://jobs.51job.com/all/coAGRWMVA6ATsAYFA6AmQ.html
销售顾问（B/C端、双休近地铁）,寰才亚中国 GTG China,1.5-2.5万,广州·天河区,无需经验,大专,外资（欧美）,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/136124843.html?s=sou_sou_soulb&t=0_0&req=affa603b2a856680c1fdec0f1ecfde2b,https://jobs.51job.com/all/coAGNdOV88ADdWMFY2BWU.html
c/c++开发工程师,上海昕健医疗技术有限公司,7千-1.2万,上海·嘉定区,1年,本科,创业公司,50-150人,计算机软件,https://jobs.51job.com/shanghai/147096445.html?s=sou_sou_soulb&t=0_0&req=12ea85d263c1ceb5dde3e03dac1ff4a4,https://jobs.51job.com/all/coUzZRMV4_VG8BYwdhB2U.html
C/C++开发工程师(J11065),曙光信息产业股份有限公司,1.5-2.5万,武汉·东西湖区,3-4年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/144933150.html?s=sou_sou_soulb&t=0_1&req=9f043739f3b7715c1831ff98c8bf06cb,https://jobs.51job.com/all/coUzcFZQJlAjgGZ1My.html
数字IC验证工程师（浦东新区）,安徽共芯光子科技有限公司,3-5万,上海·浦东新区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/138648886.html?s=sou_sou_soulb&t=0_0&req=4996d671aa01649769b8c4f4dac88369,https://jobs.51job.com/all/coVDdWO1MyBjECZwxoVzE.html
C/C++研发经理,深圳市深密信安科技有限公司,1.8-3万,深圳·南山区,5-7年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/138913454.html?s=sou_sou_soulb&t=0_0&req=fe335b123a4214a647c969f87147d942,https://jobs.51job.com/all/coVTRdOQBgAz0Db1c9VjU.html
嵌入式软件经理,深圳市明微电子股份有限公司,2.5-4万,深圳·南山区,8-9年,本科,已上市,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/142698489.html?s=sou_sou_soulb&t=0_0&req=68528609f8b9d6eb1c0a3154c303b188,https://jobs.51job.com/all/coUjdRNlQwADwFY1QzB2U.html
嵌入式软件工程师,卫圣康医学科技（江苏）有限公司,2-3万,上海·静安区,5-7年,本科,民营,50-150人,医疗设备/器械,https://jobs.51job.com/shanghai/131824620.html?s=sou_sou_soulb&t=0_0&req=68528609f8b9d6eb1c0a3154c303b188,https://jobs.51job.com/all/coCWoFaVI2U2sEYFQ2XDo.html
C语言开发工程师,中软国际科技服务有限公司,1.5-2万,深圳·福田区,5-7年,本科,合资,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147721371.html?s=sou_sou_soulb&t=0_0&req=68528609f8b9d6eb1c0a3154c303b188,https://jobs.51job.com/all/coA2cCY1cxBj1UNlAyB2Y.html
显示驱动工程师,瑞昱半导体（深圳）有限公司,8千-1.2万,深圳,1年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/121462685.html?s=sou_sou_soulb&t=0_0&req=68528609f8b9d6eb1c0a3154c303b188,https://jobs.51job.com/all/coBGBVMANoUWYHYgFmBmE.html
电气维修技师,C&D Technologies美国西恩迪技术有限公司,5-8千,上海·奉贤区,5-7年,中技/中专,外资（欧美）,500-1000人,机械/设备/重工,https://jobs.51job.com/shanghai/119392684.html?s=sou_sou_soulb&t=0_0&req=303b858c6501fc3added205b5c028018,https://jobs.51job.com/all/coUzRRNQNoUWkDbwZm.html
c/c++嵌入式开发工程师,中大智能科技股份有限公司,1.8-3.5万,深圳·南山区,3-4年,本科,民营,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/145986262.html?s=sou_sou_soulb&t=0_0&req=9d68d65c230c74a45927722c398c3f2a,https://jobs.51job.com/all/coVjZTMgVgUmUPYwRhUDA.html
C猎头顾问（深圳福田 周末双休）,东莞市耀星网络技术有限公司,6.5千-1.3万,深圳·福田区,1年,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shenzhen/140676157.html?s=sou_sou_soulb&t=0_0&req=863a304e78f62aaeba5d94867f977146,https://jobs.51job.com/all/coA2JXMV88BzsOaANiAWI.html
嵌入式软件开发工程师,盯盯拍（深圳）技术股份有限公司,1-1.5万·13薪,深圳·南山区,1年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/119419643.html?s=sou_sou_soulb&t=0_0&req=f46a35619149145d9a318298c01a724b,https://jobs.51job.com/all/coAGVVNVc8VGsEYlEzUTI.html
Linux C/C++软件开发工程师,易士软件（上海）有限公司,1.5-3万·13薪,上海·徐汇区,3-4年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/129101722.html?s=sou_sou_soulb&t=0_0&req=b08d1bd52088f829bea5d9ee4502161b,https://jobs.51job.com/all/coUzZcOVMxVmgBZVEyXD0.html
医药业/C端电商运营/朝九晚六,广东亮健好药房连锁有限公司,5-7千,广州·越秀区,2年,大专,民营,500-1000人,批发/零售,https://jobs.51job.com/guangzhou/148420010.html?s=sou_sou_soulb&t=0_0&req=9f043739f3b7715c1831ff98c8bf06cb,https://jobs.51job.com/all/coUjFdP1IwBDJUM1A0AmQ.html
软件开发工程师,成都图影视讯科技有限公司,1-2万,成都·高新区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/123624894.html?s=sou_sou_soulb&t=0_0&req=65914dc62b76ab7ab86df6d8949b5c47,https://jobs.51job.com/all/coAGJRPQJjBDoGZlM5UzE.html
C/C++开发工程师,北京柏睿数据技术股份有限公司,8千-1.3万·15薪,成都,1年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/143935904.html?s=sou_sou_soulb&t=0_0&req=dc9590f47931ad16d04136da2fb5aeaf,https://jobs.51job.com/all/coA2NTMwBmAT8DYwVnXT0.html
C/C++/嵌入式/OTA开发,同方鼎欣科技股份有限公司,1.4-2.5万,上海·浦东新区,2年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/145182638.html?s=sou_sou_soulb&t=0_0&req=2a659e918fb95eb33da88997fd0f5a35,https://jobs.51job.com/all/coBWJWNABlVmEDZgJj.html
Linux内核开发工程师（C）,上海择仕信息科技有限公司,3-4.5万,上海·闵行区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/144412519.html?s=sou_sou_soulb&t=0_0&req=863a304e78f62aaeba5d94867f977146,https://jobs.51job.com/all/coA2NTNlQzDjAOaFQ1VjY.html
线切割/慢走丝技术员,四川科思精密模具股份有限公司,6千-1.2万,成都·崇州市,2年,中技/中专,民营,150-500人,机械/设备/重工,https://jobs.51job.com/chengdu/101635861.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coVTAFYgNhAz0HawNjXDE.html
MFC售后服务（韩语）,韩国大韩贸易投资振兴公社上海代表处,8-9千,上海,3-4年,本科,政府机关,50-150人,政府/公共事业,https://jobs.51job.com/shanghai/148150745.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coBGEHZlQ1UWpUMgZn.html
保底1万招纯C证司机免住宿,苏州微微行汽车服务有限公司,10-15万·13薪,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/shanghai/140541747.html?s=sou_sou_soulb&t=0_0&req=863a304e78f62aaeba5d94867f977146,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
C/C++软件开发工程师,上海粱江通信系统股份有限公司,8千-1.5万,上海,2年,本科,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/shanghai/126277217.html?s=sou_sou_soulb&t=0_0&req=863a304e78f62aaeba5d94867f977146,https://jobs.51job.com/all/coBGQBYlExVmEAZlAx.html
直招客运C证驾驶员免费住宿,苏州微微行汽车服务有限公司,1-1.5万,上海·宝山区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/wuxi/140446949.html?s=sou_sou_soulb&t=0_0&req=863a304e78f62aaeba5d94867f977146,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
路由器软件开发工程师,四川九州电子科技股份有限公司,1.1-2.2万,成都·高新区,5-7年,本科,国企,1000-5000人,通信/电信运营、增值服务,https://jobs.51job.com/chengdu/147841545.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coVTEBYVQxVm0GZABjUj4.html
Performance and Reward Consultant,汇丰金融科技服务（上海）有限责任公司,2.5-3.5万,上海·浦东新区,10年以上,本科,外资（欧美）,500-1000人,生活服务,https://jobs.51job.com/shanghai/147424302.html?s=sou_sou_soulb&t=0_0&req=d2946f2e760be3ce7edc5ec6654087fb,https://jobs.51job.com/all/coVjYAYgNlAD1WMANkAG0.html
Software Engineer（Indian）,苏州赛腾精密电子股份有限公司,1-1.5万·14薪,苏州·吴中区,1年,本科,已上市,1000-5000人,机械/设备/重工,https://jobs.51job.com/beijing/145165224.html?s=sou_sou_soulb&t=0_1&req=afee8f93b6033ce5251f052d88ab775f,https://jobs.51job.com/all/coVTFXNlA0VGoOa1cwAmQ.html
嵌入式软件工程师,深圳市浩文安通科技有限公司,1.5-3万·13薪,深圳·南山区,3-4年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/143377007.html?s=sou_sou_soulb&t=0_0&req=afee8f93b6033ce5251f052d88ab775f,https://jobs.51job.com/all/coBmMGYFMyVG4OYgxrAWI.html
嵌入式软件工程师（双休）,深圳市炬力北方微电子有限公司,1-1.5万·14薪,深圳·南山区,1年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/140975901.html?s=sou_sou_soulb&t=0_0&req=afee8f93b6033ce5251f052d88ab775f,https://jobs.51job.com/all/coVDYFaFYzBzpUMFA3XDk.html
软件开发工程师,广东捷盟智能装备有限公司,1.2-2.2万·14薪,广州·南沙区,3-4年,本科,民营,500-1000人,机械/设备/重工,https://jobs.51job.com/guangzhou/141028683.html?s=sou_sou_soulb&t=0_0&req=afee8f93b6033ce5251f052d88ab775f,https://jobs.51job.com/all/coVTYHZlA3BTJUMAFmUjc.html
算法工程师,深圳半岛医疗有限公司,2.5-4万,深圳·宝安区,3-4年,本科,民营,500-1000人,医疗设备/器械,https://jobs.51job.com/shenzhen/118101475.html?s=sou_sou_soulb&t=0_0&req=afee8f93b6033ce5251f052d88ab775f,https://jobs.51job.com/all/coCG1SMwRjBj9WMFQ1VjM.html
Linux软件工程师,上海嘉强自动化技术有限公司,1-1.5万,上海·闵行区,1年,本科,民营,150-500人,机械/设备/重工,https://jobs.51job.com/shanghai/85083057.html?s=sou_sou_soulb&t=0_0&req=afee8f93b6033ce5251f052d88ab775f,https://jobs.51job.com/all/coUzdcO1QwBzsBbFM5BWI.html
C/C++开发工程师,中国天楹股份有限公司,2-4万,上海·浦东新区,5-7年,本科,已上市,10000人以上,电气/电力/水利,https://jobs.51job.com/shanghai/148511965.html?s=sou_sou_soulb&t=0_0&req=fa1ad86adcc338a44d0d5b7c2df1847c,https://jobs.51job.com/all/coB2MGZgNpUWkFZ1A3XDg.html
C/C++开发工程师,上海豪亿信息科技有限公司,1.6-3.2万,北京·海淀区,3-4年,大专,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/beijing/146135459.html?s=sou_sou_soulb&t=0_0&req=fa1ad86adcc338a44d0d5b7c2df1847c,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
C端营销总经理,江西台德智慧科技有限公司,5-9万·13薪,东莞·凤岗镇,5-7年,本科,民营,1000-5000人,家具/家电/玩具/礼品,https://jobs.51job.com/shenzhen/148522218.html?s=sou_sou_soulb&t=0_1&req=fa1ad86adcc338a44d0d5b7c2df1847c,https://jobs.51job.com/all/coBmZSMwBrBzoPbwdnAWM.html
国际C端运营,深圳市五洲科麦电子有限公司,5千-1万,深圳·龙岗区,1年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/142683342.html?s=sou_sou_soulb&t=0_0&req=fa1ad86adcc338a44d0d5b7c2df1847c,https://jobs.51job.com/all/coA2FVNlY8UmoBZwZtVzQ.html
安全员/装修/C证,华泱建筑（广州）有限公司,7-8千,广州·黄埔区,2年,大专,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/guangzhou/143821689.html?s=sou_sou_soulb&t=0_0&req=fa1ad86adcc338a44d0d5b7c2df1847c,https://jobs.51job.com/all/coCWlQNwViBj4AYwdkVzY.html
软件工程师,深圳市义鑫达电子科技有限公司,9千-1.3万,深圳·龙华区,1年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/140894155.html?s=sou_sou_soulb&t=0_0&req=aecbeba302cc5a1a9205304167e55869,https://jobs.51job.com/all/coAWNUNgJmDzQHa1E0VTI.html
C/C++软件开发高级工程师,广州齐即美生物技术有限公司,30-40万/年,广州·天河区,3-4年,大专,民营,50-150人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/145316888.html?s=sou_sou_soulb&t=0_0&req=2a659e918fb95eb33da88997fd0f5a35,https://jobs.51job.com/all/coUTBRNlYzAjsBbVQ2VDg.html
C端产品经理,加绩（上海）科技服务有限公司,1.6-1.8万,上海·嘉定区,2年,本科,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/141060179.html?s=sou_sou_soulb&t=0_0&req=2a659e918fb95eb33da88997fd0f5a35,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
C/C++开发工程师,软通动力信息技术（集团）股份有限公司,2-2.5万·14薪,深圳,10年以上,本科,民营,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/146733139.html?s=sou_sou_soulb&t=0_0&req=2a659e918fb95eb33da88997fd0f5a35,https://jobs.51job.com/all/coCW5QMlQ_BDxSPwZgAmM.html
C/C+语言开发,成都迅网电信工程技术咨询有限公司,9千-1.8万,北京·海淀区,3-4年,本科,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/chengdu/145238355.html?s=sou_sou_soulb&t=0_0&req=2a659e918fb95eb33da88997fd0f5a35,https://jobs.51job.com/all/coCWxSMAVvVmgAYgBqVTk.html
C/C++ 软件工程师,上海德雷柏电子科技有限公司,15-20万/年,上海·浦东新区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/88843398.html?s=sou_sou_soulb&t=0_0&req=2a659e918fb95eb33da88997fd0f5a35,https://jobs.51job.com/all/coAGVXMlM3DzICZgdgBmY.html
C本货运司机(新能源)月入16000+,上海辰典国际物流有限公司,1-1.5万,上海·浦东新区,1年,初中及以下,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/147466318.html?s=sou_sou_soulb&t=0_0&req=318ea9454fc76303b1144801f0138640,https://jobs.51job.com/all/coAmMHZV4_BT4ObVY2AWw.html
C开发程序员,北京天澹科技有限公司,1-2万,北京·东城区,2年,本科,民营,少于50人,金融/投资/证券,https://jobs.51job.com/beijing/148577629.html?s=sou_sou_soulb&t=0_0&req=318ea9454fc76303b1144801f0138640,https://jobs.51job.com/all/coBGYAZgJnVGoCY1QzUjE.html
C C++ Linux 软件工程师,科来视通（北京）技术有限公司,1.5-2.5万,北京·朝阳区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/138084379.html?s=sou_sou_soulb&t=0_0&req=318ea9454fc76303b1144801f0138640,https://jobs.51job.com/all/coBGdWM1M4AjgPaQdgB2Q.html
医药业/C端电商运营/朝九晚六,广东亮健好药房连锁有限公司,5-7千,广州·越秀区,2年,大专,民营,500-1000人,批发/零售,https://jobs.51job.com/guangzhou/148420010.html?s=sou_sou_soulb&t=0_0&req=d9840d9404ff168d68d2310a66e00a62,https://jobs.51job.com/all/coUjFdP1IwBDJUM1A0AmQ.html
小车教练,广州市正通驾驶员培训有限公司,6千-1万,广州·海珠区,3-4年,高中,民营,150-500人,教育/培训/院校,https://jobs.51job.com/guangzhou/141998295.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coVTAAbABqBDlTPgxuXD8.html
嵌入式软件工程师,深圳超盈智能科技有限公司,2-4万·13薪,深圳·龙岗区,3-4年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/139251421.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coBmZcO1Y2DjkPYgBrVzc.html
驱动开发（双休、福利好）,深圳市宇芯数码技术有限公司,2.5-5万·14薪,深圳·宝安区,3-4年,本科,民营,50-150人,计算机硬件,https://jobs.51job.com/shenzhen/140208921.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coUjFVMVE0BjwFYAdhXT8.html
C端电商运营助理,广东万药科技有限公司,4-6千,广州·白云区,1年,中技/中专,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/139397475.html?s=sou_sou_soulb&t=0_0&req=550ee338d9365ec5a6e5c09a67951dea,https://jobs.51job.com/all/coCWgFYQBkBT1WNVMzB2c.html
C&B Specialist,罗德与施瓦茨（中国）科技有限公司,3千及以下·13薪,北京,5-7年,本科,外资（欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/147995043.html?s=sou_sou_soulb&t=0_0&req=9d68d65c230c74a45927722c398c3f2a,https://jobs.51job.com/all/coAGdWOl45UW4AZQNh.html
Vue前端开发工程师（C）,上海择仕信息科技有限公司,2-2.2万,上海·静安区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/144298429.html?s=sou_sou_soulb&t=0_0&req=b7de8c2139abc93f417e6fb183dbfbea,https://jobs.51job.com/all/coA2NTNlQzDjAOaFQ1VjY.html
高级应用软件工程师,深圳异构域数字技术有限公司,2-3万,深圳·南山区,3-4年,本科,合资,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/139937633.html?s=sou_sou_soulb&t=0_0&req=59d69dedb59f851bd6d1a93b184e0c23,https://jobs.51job.com/all/coBWBXMgNnVGwFYAJiVjc.html
Linux驱动开发工程师,深圳飞音时代网络通讯技术有限公司,1.5-2.5万,深圳·南山区,3-4年,本科,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/146458576.html?s=sou_sou_soulb&t=0_0&req=65914dc62b76ab7ab86df6d8949b5c47,https://jobs.51job.com/all/coCGxRMwBkVGkEZFA1UDM.html
安全经理（安全C证）,中国化学工程第四建设有限公司,6千-1万,西安·未央区,5-7年,大专,国企,5000-10000人,建筑/建材/工程,https://jobs.51job.com/chengdu/146754778.html?s=sou_sou_soulb&t=0_1&req=fe335b123a4214a647c969f87147d942,https://jobs.51job.com/all/coUTFWNwRmAj8PbA1mUj8.html
UNIX C 工程师,中讯志远（武汉）科技有限公司,7千-1.4万,北京·西城区,2年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/125417373.html?s=sou_sou_soulb&t=0_0&req=dc9590f47931ad16d04136da2fb5aeaf,https://jobs.51job.com/all/coVDFQMlY1AToCYwVnVDg.html
C/C++软件开发工程师,上海仪迈仪器科技有限公司,1.5-2.5万·13薪,上海·松江区,3-4年,本科,外资（非欧美）,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/shanghai/129770155.html?s=sou_sou_soulb&t=0_0&req=2ab80d4c562e9438ba1a1b05786e8c19,https://jobs.51job.com/all/coAGQAYQdmATZUNQNkAmE.html
c/c++开发工程师,东富龙科技集团股份有限公司,1.5-2万·13薪,上海·闵行区,5-7年,硕士,已上市,5000-10000人,医疗设备/器械,https://jobs.51job.com/shanghai/146944334.html?s=sou_sou_soulb&t=0_0&req=e141a0c460eb3662f53158654148b8ec,https://jobs.51job.com/all/coAWUBYFI2AjgAYVA7.html
C/C++软件工程师,上海鸣啸信息科技股份有限公司,8千-1万,上海,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/123318547.html?s=sou_sou_soulb&t=0_0&req=d9840d9404ff168d68d2310a66e00a62,https://jobs.51job.com/all/coBGZTM1Q3VWMGZ1EzAmI.html
SRE技术支持工程师-（C）,上海择仕信息科技有限公司,1.2-1.6万,上海·长宁区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/144746030.html?s=sou_sou_soulb&t=0_0&req=5bd7dfd0388156902e22f57b8cc4ca46,https://jobs.51job.com/all/coA2NTNlQzDjAOaFQ1VjY.html
B\C证驾驶员,上海钟盈企业发展有限公司,4-4.5千,上海·宝山区,1年,初中及以下,民营,1000-5000人,外包服务,https://jobs.51job.com/shanghai/144680753.html?s=sou_sou_soulb&t=0_0&req=affa603b2a856680c1fdec0f1ecfde2b,https://jobs.51job.com/all/coBWABYARiAD4CYFQ3UjI.html
应用软件设计师(人工智能方向),广州海格通信集团股份有限公司,1.3-2.5万,广州,2年,硕士,国企,5000-10000人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/137706074.html?s=sou_sou_soulb&t=0_0&req=4996d671aa01649769b8c4f4dac88369,https://jobs.51job.com/all/coBGFRPFQxBz1SPlA2BWI.html
C C++软件开发,上海铼钠克数控科技有限公司,1.5-2.5万·14薪,上海·闵行区,1年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/111506591.html?s=sou_sou_soulb&t=0_0&req=d9840d9404ff168d68d2310a66e00a62,https://jobs.51job.com/all/coA2cFZQNkVW5UOQZtUTw.html
C/C++中高级软件研发工程师,云涌科技,2-4万,北京·海淀区,1年,本科,已上市,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/131032774.html?s=sou_sou_soulb&t=0_0&req=d9840d9404ff168d68d2310a66e00a62,https://jobs.51job.com/all/coAmYFaARiDzFVM1A1B2Q.html
