职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
Java框架研发工程师,字节跳动,2.5-5万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/124400832.html?s=sou_sou_soulb&t=0_0&req=74c4a590b3b7ac5a04890e1d75afdfa9,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Java开发工程师,上海兰宝烟草机械制造有限公司,2-3.5万·13薪,上海·闵行区,5-7年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/shanghai/145743463.html?s=sou_sou_soulb&t=0_0&req=d6ce176576f6610316f4365738c16b6e,https://jobs.51job.com/all/coB2NXNQVuVmxUNQNlAGE.html
Java后端开发工程师,亚信安全科技股份有限公司,2-3万,北京·通州区,5-7年,本科,民营,,,https://jobs.51job.com/beijing/147423355.html?s=sou_sou_soulb&t=0_0&req=fbc6603b8cbe1439590c81dfc4e62f43,https://jobs.51job.com/all/coB2ZXNVEwDjUAYFQ1UzM.html
Java开发工程师,金蝶票据云科技（深圳）有限公司,1.5-2.5万·14薪,深圳·南山区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146365290.html?s=sou_sou_soulb&t=0_0&req=c6e47d6e1cbbc5049f5a0a24588ecee2,https://jobs.51job.com/all/coVDQHZFU1Bj0BYwViVTM.html
JAVA开发工程师（即将上市，各种福利补贴）,上海赛美特软件科技股份有限公司,1-1.5万,深圳·宝安区,2年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/146703314.html?s=sou_sou_soulb&t=0_0&req=43df94cf636d246dcd2977f4e06daef8,https://jobs.51job.com/all/coBWVRPQdtVmAGagxnUzY.html
高级Java开发工程师,侨银城市管理股份有限公司,1.2-2万·13薪,广州·荔湾区,5-7年,本科,已上市,10000人以上,多元化业务集团公司,https://jobs.51job.com/guangzhou/144678318.html?s=sou_sou_soulb&t=0_0&req=bc0a5f34af8ef344de6b725fdcef04d0,https://jobs.51job.com/all/coAmIFZ1E7BjgCZgZtAWM.html
高级java开发工程师,深圳市晨北科技有限公司,2.5-3.5万,深圳·南山区,5-7年,本科,外资（欧美）,1000-5000人,互联网/电子商务,https://jobs.51job.com/shenzhen/148570837.html?s=sou_sou_soulb&t=0_0&req=83c378f6fea8745788bdbf86f404bd58,https://jobs.51job.com/all/coCG1SNgdmUWlRN1QwBmE.html
高级Java开发工程师,白云电气集团有限公司,1.5-2万·13薪,广州·白云区,3-4年,本科,民营,5000-10000人,新能源,https://jobs.51job.com/guangzhou/140494585.html?s=sou_sou_soulb&t=0_0&req=5fc487585f20b71b5f4f920a2c87cc19,https://jobs.51job.com/all/coAmZSPgRuBTlSMwFkVzA.html
中高级Java开发工程师/项目经理,北京中科致远科技有限责任公司,1-2万·14薪,北京·海淀区,3-4年,本科,民营,50-150人,教育/培训/院校,https://jobs.51job.com/beijing/145007746.html?s=sou_sou_soulb&t=0_0&req=dbe007c1e34bdbdaa1559ef1aa03b3b9,https://jobs.51job.com/all/coB2ZXNgBjBz4DY1AwUDA.html
中级Java开发工程师,深圳中泓在线股份有限公司,1.5-2.5万·14薪,深圳·南山区,3-4年,本科,已上市,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147826786.html?s=sou_sou_soulb&t=0_0&req=60319e856dae532fbacd756c642414af,https://jobs.51job.com/all/coA2dRMFE1U2RVNVA6UTM.html
Java开发工程师(J10156),深圳嘉立创科技集团股份有限公司,1.5-2.1万,深圳·福田区,5-7年,本科,民营,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147363492.html?s=sou_sou_soulb&t=0_0&req=b8f7ff7ec23f0da181bccfe033348f41,https://jobs.51job.com/all/coBGFdPVY1AjhSMlYxXDs.html
Java后端开发工程师（北京）,武汉数字堂信息技术有限责任公司,1-2万·13薪,北京,3-4年,大专,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/wuhan/145344178.html?s=sou_sou_soulb&t=0_0&req=8cb6744a3787d536854b7942c7d7a922,https://jobs.51job.com/all/coAmZTP1MwADoPYgViVjA.html
Java开发工程师,广东天人山水旅游管理有限公司,1-2万,广州·从化区,2年,本科,民营,1000-5000人,酒店/旅游,https://jobs.51job.com/guangzhou/145806399.html?s=sou_sou_soulb&t=0_0&req=189787ba4c4c0c14ea6987ac8ac98e8e,https://jobs.51job.com/all/coVDRcOlI5UWsFaAFrVDQ.html
资深Java开发工程师,信必优(深圳)信息技术有限公司,2.8-3.5万·13薪,广州,8-9年,本科,外资（欧美）,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/148520043.html?s=sou_sou_soulb&t=0_0&req=74c4a590b3b7ac5a04890e1d75afdfa9,https://jobs.51job.com/all/coAmcHYwRkDzEDbgRu.html
Java开发,海南钦诚软件技术有限公司,8千-1.2万,北京,无需经验,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/148579330.html?s=sou_sou_soulb&t=0_0&req=fbc6603b8cbe1439590c81dfc4e62f43,https://jobs.51job.com/all/coUzJdOwNpAzhUNlc1Uj8.html
Java开发工程师,佰聆数据服务（广州）有限公司,1.3-1.3万,广州·黄埔区,3-4年,本科,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/148565721.html?s=sou_sou_soulb&t=0_0&req=fbc6603b8cbe1439590c81dfc4e62f43,https://jobs.51job.com/all/coCWgGalEyVmBWMQJkBWE.html
Java后台开发工程师（双休）,深圳市国晨光电科技有限公司,1.5-2.5万,深圳·龙华区,3-4年,大专,民营,50-150人,贸易/进出口,https://jobs.51job.com/shenzhen/140267840.html?s=sou_sou_soulb&t=0_0&req=fbc6603b8cbe1439590c81dfc4e62f43,https://jobs.51job.com/all/coB2NcMFE6VWhWNFE1XDs.html
Java开发工程师,湖南光合作用商贸有限公司深圳分公司,1-1.5万·14薪,深圳·福田区,3-4年,大专,外资（非欧美）,1000-5000人,服装/纺织/皮革,https://jobs.51job.com/shenzhen/148079212.html?s=sou_sou_soulb&t=0_0&req=c6e47d6e1cbbc5049f5a0a24588ecee2,https://jobs.51job.com/all/coVTAHYgdtDzNRNVY0XDE.html
Java开发工程师,上海昀映软件有限公司,1.1-1.8万,上海·闵行区,3-4年,本科,民营,50-150人,汽车,https://jobs.51job.com/shanghai/148565929.html?s=sou_sou_soulb&t=0_0&req=fbc6603b8cbe1439590c81dfc4e62f43,https://jobs.51job.com/all/coB2ZXMQVhDzYObQBgUj8.html
JAVA程序员/开发工程师,北京思诺博信息技术有限公司,8千-1.5万,北京·朝阳区,2年,本科,合资,500-1000人,计算机软件,https://jobs.51job.com/beijing/123284714.html?s=sou_sou_soulb&t=0_0&req=e87ffeae123b934dd76e08b6bf96ab1a,https://jobs.51job.com/all/coAWJUMlQyBDNVNgBqBmA.html
Java高级开发工程师,广东健康在线信息技术股份有限公司,2.5-3万,北京·西城区,5-7年,本科,民营,50-150人,医疗/护理/卫生,https://jobs.51job.com/beijing/130238805.html?s=sou_sou_soulb&t=0_0&req=c6e47d6e1cbbc5049f5a0a24588ecee2,https://jobs.51job.com/all/coBmRRNFczBjxWMAZlVTA.html
Java开发工程师,深圳市保利物业管理集团有限公司,2-2.5万,深圳·南山区,3-4年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shenzhen/148466248.html?s=sou_sou_soulb&t=0_0&req=d6ce176576f6610316f4365738c16b6e,https://jobs.51job.com/all/coA2cFZVE3BzECYANlXTA.html
JAVA工程师,上海佳依佳信息科技有限公司,1-1.8万,上海·浦东新区,2年,本科,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/58344682.html?s=sou_sou_soulb&t=0_0&req=7429a188d286ab33c106a2e795150f2a,https://jobs.51job.com/all/coVTJXMVY9Bz0GZABgVDI.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/141750913.html?s=sou_sou_soulb&t=0_0&req=9c383633008342a3af136b5ee370e9a5,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
Java开发工程师（小程序及移动端）,上海紫越网络科技股份有限公司,1.2-1.8万,上海·静安区,3-4年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/146033786.html?s=sou_sou_soulb&t=0_0&req=f78e4e4747f1ad84cdd984383965a510,https://jobs.51job.com/all/coAmdVMVI1U2sPaANg.html
Java开发工程师,广州航润航空技术有限公司,1.1-1.6万,广州·天河区,3-4年,大专,民营,少于50人,航天/航空,https://jobs.51job.com/guangzhou/147683923.html?s=sou_sou_soulb&t=0_0&req=bc65bfa3bc0d731c30f8842f75043d9c,https://jobs.51job.com/all/coBmMCZFE6DzhUOAxvUzU.html
Java高级开发工程师,上海新炬网络信息技术股份有限公司,1.4-1.8万·13薪,广州·天河区,3-4年,大专,已上市,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/145796716.html?s=sou_sou_soulb&t=0_0&req=c6e47d6e1cbbc5049f5a0a24588ecee2,https://jobs.51job.com/all/coA2QGalY2VmAOaQVvAGY.html
Java架构师,广东速仓科技有限公司重庆分公司,2-3万,广州·南沙区,10年以上,本科,民营,150-500人,,https://jobs.51job.com/guangzhou/146676472.html?s=sou_sou_soulb&t=0_0&req=43df94cf636d246dcd2977f4e06daef8,https://jobs.51job.com/all/coAWAFZFY2DzFVOQxvXTo.html
对日JAVA开发工程师,上海网擎信息系统有限公司,1.7-3.4万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/xian/143165800.html?s=sou_sou_soulb&t=0_0&req=43df94cf636d246dcd2977f4e06daef8,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
java 软件开发,上海网跃信息技术有限公司,1-2万·13薪,上海·长宁区,5-7年,大专,国企,50-150人,电气/电力/水利,https://jobs.51job.com/shanghai/78771407.html?s=sou_sou_soulb&t=0_0&req=43df94cf636d246dcd2977f4e06daef8,https://jobs.51job.com/all/coAGRdO1MxAjUHZwRgBWE.html
Java开发工程师,上海兰宝烟草机械制造有限公司,2-3.5万·13薪,上海·闵行区,5-7年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/shanghai/145743463.html?s=sou_sou_soulb&t=0_0&req=43df94cf636d246dcd2977f4e06daef8,https://jobs.51job.com/all/coB2NXNQVuVmxUNQNlAGE.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shijiazhuang/140740840.html?s=sou_sou_soulb&t=0_0&req=73392e40d32d5809c857c4aa941fb28e,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
高级java工程师,广州舵手网络科技有限公司,2-3万,广州·番禺区,5-7年,本科,民营,50-150人,,https://jobs.51job.com/chengdu/148601763.html?s=sou_sou_soulb&t=0_0&req=189787ba4c4c0c14ea6987ac8ac98e8e,https://jobs.51job.com/all/coCGlXNARvADwDZQVhBWQ.html
Java开发工程师(J10156),深圳嘉立创科技集团股份有限公司,1.5-2.1万,深圳·福田区,5-7年,本科,民营,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147363492.html?s=sou_sou_soulb&t=0_0&req=69b52fd1dc283a22f953ee9701e3a2df,https://jobs.51job.com/all/coBGFdPVY1AjhSMlYxXDs.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/yanjiao/141354386.html?s=sou_sou_soulb&t=0_0&req=69b52fd1dc283a22f953ee9701e3a2df,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
Java开发工程师,深圳叮当科技技术有限公司,1-2万,深圳·福田区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/133702758.html?s=sou_sou_soulb&t=0_0&req=69b52fd1dc283a22f953ee9701e3a2df,https://jobs.51job.com/all/coUjIHYwBjUmxWNwRgUj8.html
Java高级开发工程师,天翼爱音乐文化科技有限公司,20-35万/年,广州·越秀区,3-4年,本科,国企,150-500人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/132329259.html?s=sou_sou_soulb&t=0_0&req=69b52fd1dc283a22f953ee9701e3a2df,https://jobs.51job.com/all/coVTVdPVE2DzlWOgdmVDQ.html
软件工程师（Java方向）(J10045),南方电网数字平台科技（广东）有限公司,1.5-2.5万,广州·黄埔区,3-4年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/146823321.html?s=sou_sou_soulb&t=0_0&req=60319e856dae532fbacd756c642414af,https://jobs.51job.com/all/coUzYFY1cwADcDYlMw.html
Java开发工程师,北京云海佳信科技有限公司,1.2-1.7万,北京·海淀区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/136661690.html?s=sou_sou_soulb&t=0_0&req=876c2454462d29f9ac16adae8a32e2ab,https://jobs.51job.com/all/coCGhQPFM0ADtSPgdhVzM.html
Java软件工程师-运通国际,广州广电运通金融电子股份有限公司,1-1.5万·14薪,广州·黄埔区,3-4年,本科,已上市,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/145203342.html?s=sou_sou_soulb&t=0_0&req=553a0c2633d181871aeb61d3da4c60c9,https://jobs.51job.com/all/coVjJTPwVgUWgDZgVlUzc.html
Java开发工程师（宁波工作）,宁波易简电子科技有限公司,1-2万·13薪,宁波,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146117213.html?s=sou_sou_soulb&t=0_1&req=df0a98b2ab87a3bac4e0c6f36983dfc7,https://jobs.51job.com/all/coVDBXNFM0BD9TMwFmBWM.html
Java开发工程师,北京网安通达科技有限公司,8千-1.5万·13薪,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/zhangjiakou/146260515.html?s=sou_sou_soulb&t=0_0&req=dd609e610c340ea963a079bdff4c5ec0,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
中/高级Java工程师,上海腾道信息技术有限公司,1.2-1.6万·14薪,上海·浦东新区,2年,本科,合资,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/147113577.html?s=sou_sou_soulb&t=0_0&req=c6e47d6e1cbbc5049f5a0a24588ecee2,https://jobs.51job.com/all/coUTYHa1EyBzhSMFYzBmU.html
Java实习生,广州雪福科技信息有限公司,5-9千·13薪,广州·白云区,1年,大专,民营,50-150人,,https://jobs.51job.com/guangzhou/146584631.html?s=sou_sou_soulb&t=0_0&req=e87ffeae123b934dd76e08b6bf96ab1a,https://jobs.51job.com/all/coUzNdMVE6BjwGalQ1BmE.html
Java技术经理,东莞市恒亚罗斯计算机科技有限公司,7-10万/年,东莞·虎门镇,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/144735678.html?s=sou_sou_soulb&t=0_1&req=2eb8cc40970e7d7f8f6de822279b5223,https://jobs.51job.com/all/coUjdXMABjDjRRNgRhUz4.html
Java开发工程师（桂城国企+双休）,广东广宇科技发展有限公司,7千-1万,佛山·南海区,3-4年,本科,国企,150-500人,计算机软件,https://jobs.51job.com/guangzhou/147818516.html?s=sou_sou_soulb&t=0_1&req=f6032ca0c3d716d1b224165287eb3c55,https://jobs.51job.com/all/coBWFdP1UwDzMCblE1AmA.html
java开发（大厂+银行项目）,神州数码信息服务股份有限公司,1.8-2.4万,上海,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/147948175.html?s=sou_sou_soulb&t=0_0&req=74c4a590b3b7ac5a04890e1d75afdfa9,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
区块链开发（Java),深圳市熊大出海科技有限公司,1-1.8万,深圳·龙岗区,2年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/148554994.html?s=sou_sou_soulb&t=0_0&req=189787ba4c4c0c14ea6987ac8ac98e8e,https://jobs.51job.com/all/coBGVQMwJiVGoPY1c9B2M.html
Java软件开发工程师,上海亿业网络科技发展有限公司,1-2万·13薪,上海·浦东新区,2年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/shanghai/125806523.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coCGxUMARkUmUHYVMyAGY.html
Java软件工程师,万全医药集团,1-1.8万,广州·黄埔区,3-4年,本科,合资,1000-5000人,学术/科研,https://jobs.51job.com/guangzhou/148597465.html?s=sou_sou_soulb&t=0_0&req=80f93e89dd8ec82f82754a354a0fcb4e,https://jobs.51job.com/all/coBGtTMwRgVGkGZABq.html
Java开发工程师(005912),广州南天电脑系统有限公司,1.2-1.6万,广州·番禺区,3-4年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/147240189.html?s=sou_sou_soulb&t=0_0&req=1d25b7291bc96761b341bb2faf836980,https://jobs.51job.com/all/coBmJSMVY3VGtTNFMzAGE.html
JAVA开发工程师 应届可(145982) 日语必须,上海艾杰飞人力资源有限公司,8千-1.5万,上海,1年,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/142432470.html?s=sou_sou_soulb&t=0_0&req=b575281f28b55d3e875ffb939c14fc32,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
Java软件工程师,东亚数据信息服务（广东）有限公司深圳分公司,1-2万·13薪,深圳·罗湖区,1年,本科,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/shenzhen/147708216.html?s=sou_sou_soulb&t=0_0&req=60319e856dae532fbacd756c642414af,https://jobs.51job.com/all/coUTZXM1I0DzZWMwZt.html
Java开发工程师,神州数码信息服务股份有限公司,1.5-2.8万·13薪,深圳·福田区,无需经验,大专,已上市,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/146773873.html?s=sou_sou_soulb&t=0_0&req=9c383633008342a3af136b5ee370e9a5,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
高级软件工程师(Java),傲讯全通科技（深圳）有限公司,1.2-2万,深圳,3-4年,本科,外资（非欧美）,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/67444933.html?s=sou_sou_soulb&t=0_0&req=9c383633008342a3af136b5ee370e9a5,https://jobs.51job.com/all/coB2JRN1ExDzdTMlc2UDY.html
Backend Engineer-Java开发工程师,渣打环球商业服务（广州）有限公司,2.5-4万,广州,5-7年,本科,外资（欧美）,10000人以上,银行,https://jobs.51job.com/guangzhou/143825017.html?s=sou_sou_soulb&t=0_0&req=9c383633008342a3af136b5ee370e9a5,https://jobs.51job.com/all/coBWVUMlI4VmxRM1AwXD0.html
Java开发,深圳千域时代科技有限公司,2-3万,深圳,5-7年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/148009749.html?s=sou_sou_soulb&t=0_0&req=b575281f28b55d3e875ffb939c14fc32,https://jobs.51job.com/all/coVDcCb1M5VWMHZgxqAm8.html
JAVA开发工程师,上海泰聚数据技术有限公司,1-1.4万,上海·黄浦区,3-4年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/140647326.html?s=sou_sou_soulb&t=0_0&req=d6ce176576f6610316f4365738c16b6e,https://jobs.51job.com/all/coVTVQM1Q2VWJSMlA1BWY.html
高级Java研发工程师,美团,3-4.5万,上海·杨浦区,3-4年,,已上市,10000人以上,,https://jobs.51job.com/shanghai/147262146.html?s=sou_sou_soulb&t=0_0&req=bc65bfa3bc0d731c30f8842f75043d9c,https://jobs.51job.com/all/coBWcGZl49Az1WNlAxBmU.html
Java中级开发工程师,上海时夕信息技术有限公司,8千-1.5万,上海·闵行区,3-4年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/143365322.html?s=sou_sou_soulb&t=0_0&req=dbe007c1e34bdbdaa1559ef1aa03b3b9,https://jobs.51job.com/all/coAmMBYQBmBjgObAFiB2Y.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/hengshui/141354390.html?s=sou_sou_soulb&t=0_0&req=b8f7ff7ec23f0da181bccfe033348f41,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
Java开发工程师,上海华闵环境股份有限公司,1-1.5万,上海·普陀区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/147377144.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coCWwAY1U1VGsAZAZkUDI.html
Java开发工程师,深圳嘉立创科技集团股份有限公司,1.5-2.5万,深圳·福田区,3-4年,本科,民营,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141683503.html?s=sou_sou_soulb&t=0_0&req=73392e40d32d5809c857c4aa941fb28e,https://jobs.51job.com/all/coBGFdPVY1AjhSMlYxXDs.html
Java开发工程师,广东丰德科技有限公司,8千-1.5万,广州·天河区,1年,本科,民营,150-500人,,https://jobs.51job.com/guangzhou/145258148.html?s=sou_sou_soulb&t=0_0&req=bc0a5f34af8ef344de6b725fdcef04d0,https://jobs.51job.com/all/coCWhVNF8_ADoEZlE6UjM.html
Java工程师(J10025),上海山源电子科技股份有限公司,1.2-2万,上海·松江区,3-4年,本科,民营,150-500人,多元化业务集团公司,https://jobs.51job.com/beijing/148566218.html?s=sou_sou_soulb&t=0_0&req=83c378f6fea8745788bdbf86f404bd58,https://jobs.51job.com/all/coB2ICYF8-BT9SNgZkUzI.html
中级Java开发工程师,佰聆数据服务（广州）有限公司,1-1.5万,广州·黄埔区,3-4年,本科,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/148461417.html?s=sou_sou_soulb&t=0_0&req=5fc487585f20b71b5f4f920a2c87cc19,https://jobs.51job.com/all/coCWgGalEyVmBWMQJkBWE.html
Java中/高级开发工程师 15-20K,创能电子（深圳）有限公司,1.5-2万·13薪,深圳·福田区,5-7年,本科,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/shenzhen/135874359.html?s=sou_sou_soulb&t=0_0&req=f78e4e4747f1ad84cdd984383965a510,https://jobs.51job.com/all/coUjVVMFU2VWkAYg.html
中级Java开发工程师,博彦科技广州有限公司,1.2-1.5万,上海,3-4年,本科,民营,,计算机软件,https://jobs.51job.com/shanghai/148474598.html?s=sou_sou_soulb&t=0_0&req=d6ce176576f6610316f4365738c16b6e,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/cangzhou/141750919.html?s=sou_sou_soulb&t=0_0&req=9c383633008342a3af136b5ee370e9a5,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
Java架构师,深圳昂楷科技有限公司,2.5-4.5万·14薪,深圳,8-9年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/141962504.html?s=sou_sou_soulb&t=0_0&req=553a0c2633d181871aeb61d3da4c60c9,https://jobs.51job.com/all/coUzZTNQNkDzQFZlcxUzQ.html
Java研发工程师（气象方向）(J11156),曙光信息产业股份有限公司,2.5-3万,青岛·崂山区,5-7年,本科,国企,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/146113652.html?s=sou_sou_soulb&t=0_1&req=8cb6744a3787d536854b7942c7d7a922,https://jobs.51job.com/all/coUzcFZQJlAjgGZ1My.html
Java全栈开发工程师,成都卓远信息技术有限公司,8千-1.2万,成都·高新区,2年,本科,民营,150-500人,环保,https://jobs.51job.com/chengdu/126684608.html?s=sou_sou_soulb&t=0_0&req=c6e47d6e1cbbc5049f5a0a24588ecee2,https://jobs.51job.com/all/coCWwFYFIwVm1UOQRiUjI.html
对日JAVA开发工程师,上海网擎信息系统有限公司,1.7-3.4万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/nanjing/143165815.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
中级Java工程师-互联网（广州）,北京合力亿捷科技股份有限公司,8千-1.2万,广州·天河区,1年,本科,已上市,500-1000人,计算机软件,https://jobs.51job.com/guangzhou/139744850.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coUzIAZF4-ADtWNABiXTw.html
Java开发工程师,上海亿业网络科技发展有限公司,1-2万,上海·浦东新区,2年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/shanghai/51812476.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coCGxUMARkUmUHYVMyAGY.html
Java高级开发工程师,中财期货有限公司,9千-1.8万,上海·徐汇区,无需经验,大专,民营,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/146286930.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coCGsGYV48Bz8EZgVkAGM.html
对日JAVA开发工程师,上海网擎信息系统有限公司,1.7-3.4万,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/ningbo/143165812.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
高级Java开发工程师（珠海）,广州南天电脑系统有限公司,1.5-2.5万,珠海·香洲区,5-7年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/134214588.html?s=sou_sou_soulb&t=0_1&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coBmJSMVY3VGtTNFMzAGE.html
Java开发工程师（短信系统）,上海摩必软件科技有限公司,7千-1万·13薪,上海·徐汇区,1年,大专,合资,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/shanghai/141739442.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coVTVSMVM5BjkGYFQ2UjI.html
Java中级工程师,广州火鹰信息科技有限公司,1.3-1.8万,广州·番禺区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/147559203.html?s=sou_sou_soulb&t=0_0&req=ce6bc348d79e07f1243253ac87118eca,https://jobs.51job.com/all/coUjZWNlU1Aj5UOQ1vVzo.html
Java开发工程师,北京网安通达科技有限公司,8千-1.5万·13薪,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/xian/146260518.html?s=sou_sou_soulb&t=0_0&req=73392e40d32d5809c857c4aa941fb28e,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
Java开发/Java开发工程师,国衡智慧城市科技研究院（北京）有限公司,8千-1.6万,北京·海淀区,2年,大专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/beijing/143388556.html?s=sou_sou_soulb&t=0_0&req=73392e40d32d5809c857c4aa941fb28e,https://jobs.51job.com/all/coB2JTMAdlDzMBZQFjVDc.html
