职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
Python后端开发工程师,广州赛灵力科技有限公司,1-2万·13薪,广州·黄埔区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/140385377.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coVDVcOQVvBzhRMAZlUzc.html
系统运维工程师（高级）,广州慧扬健康科技有限公司,1.1-2万,广州·天河区,5-7年,本科,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/144077460.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coAmBdPVcxU25RPQBkAmU.html
后端开发工程师（Java/Python） (MJ000360),中国电子科技网络信息安全有限公司,1.2-2.4万,北京,无需经验,本科,国企,5000-10000人,互联网/电子商务,https://jobs.51job.com/chengdu/146318932.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coBmMHZFMzBz0CYlQxUjA.html
Python开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/chengde/140831596.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
3D研发（内窥镜）,华伦医疗用品（深圳）有限公司,1.5-3万,深圳·坪山区,2年,本科,外资（非欧美）,50-150人,医疗设备/器械,https://jobs.51job.com/shenzhen/142282261.html?s=sou_sou_soulb&t=0_0&req=1058a90b96511d61aa372205bb2dd302,https://jobs.51job.com/all/coA2BdMV84AzpTMlQ2BWI.html
IPC/DVR测试工程师,深圳市美安科技有限公司,6-7千,深圳·龙岗区,5-7年,本科,合资,150-500人,,https://jobs.51job.com/shenzhen/143898087.html?s=sou_sou_soulb&t=0_0&req=471e1c3931509ec44b8ebfc1863f24be,https://jobs.51job.com/all/coA2QFaQNjUW0EYwJmBWg.html
.Net 软件开发工程师,上海危网信息科技有限公司,6千-1万·13薪,上海·浦东新区,1年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/74609333.html?s=sou_sou_soulb&t=0_0&req=9cbdb0128ced39453bed6f57772fd6e1,https://jobs.51job.com/all/coA2cBYAdmU2xUMlcxXDo.html
游戏测试,华强方特文化科技集团股份有限公司,8千-1.5万,深圳·南山区,3-4年,本科,民营,10000人以上,多元化业务集团公司,https://jobs.51job.com/shenzhen/140576383.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coAGRTMlY3U20.html
python数据分析工程师,明阳智慧能源集团股份公司,1.1-2万·13薪,深圳·南山区,2年,本科,合资,,新能源,https://jobs.51job.com/shenzhen/147796298.html?s=sou_sou_soulb&t=0_0&req=1573007a3112c9d9418a1a8d80fd16ca,https://jobs.51job.com/all/coAmNRNARlBjFTPgxmAmY.html
Python开发工程师,苏州苏尔特工程有限公司,7千-1.2万,上海·青浦区,无需经验,大专,外资（欧美）,,计算机软件,https://jobs.51job.com/suzhou/147730649.html?s=sou_sou_soulb&t=0_0&req=2c85a2da539c78c464a1def9b8cbbd36,https://jobs.51job.com/all/coVDVcO1cwU2tRNAdjUD0.html
机器人软件工程师,深圳市大族机器人有限公司,1.5-2万,深圳,1年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/105845817.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coB2VUOFMzUW0HYAdmUzA.html
Display Mechanical engineer 测试工程师,深圳市鼎峰智能技术有限公司,2-4万,上海,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/143651988.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coVTZQNFM3AzlSPwxmBWI.html
通信物理层软件工程师,恒玄科技（上海）股份有限公司,2-4万,北京·海淀区,3-4年,硕士,已上市,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/142036266.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coVjMHa1Q2BD8CZARlVjQ.html
软件测试开发工程师,芯原微电子（成都）有限公司,1.8-3.5万,成都·高新区,无需经验,本科,外资（欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/140373683.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coAmcFaVYyAz1SMQNlAGY.html
软件开发工程师,富士康科技集团,1-2万,深圳·龙华区,3-4年,本科,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141828592.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coUTEFaV8_AjwObAJiVTU.html
Senior Customer Support Specialist,珀金埃尔默医学诊断产品（上海）有限公司,1.5-2万·13薪,上海·浦东新区,1年,本科,民营,5000-10000人,医疗设备/器械,https://jobs.51job.com/taicang/146979795.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coCWhSMwJmBjgHZAdtVDE.html
移动通信工程师,武汉千卉暖科技有限公司,7千-1万,武汉·东湖新技术产业开发区,无需经验,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/143163915.html?s=sou_sou_soulb&t=0_1&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coAWAAYFI1ADsDZwNhUzc.html
算法开发工程师,智慧星空（上海）工程技术有限公司,2-4万·15薪,上海·闵行区,2年,硕士,民营,50-150人,,https://jobs.51job.com/shanghai/142779943.html?s=sou_sou_soulb&t=0_0&req=a4ae02eb149f09d9fa7234cc4aa00bb6,https://jobs.51job.com/all/coCGlTMVcyAztSMABlXDg.html
ATE 测试开发专家,上海月芯半导体科技有限责任公司,3-4万,上海·浦东新区,10年以上,本科,外资（非欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/143435348.html?s=sou_sou_soulb&t=0_0&req=2bb2986d4203bb613b64febf44683d95,https://jobs.51job.com/all/coUTJVNlA1DjRSNARuVjA.html
RPA/Python开发工程师,普华永道商务服务（成都）有限公司,8千-1.2万·13薪,成都·高新区,1年,本科,外资（非欧美）,1000-5000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/chengdu/139611561.html?s=sou_sou_soulb&t=0_0&req=4b6e9d6a6b6f7ee2ad7a16485bf89227,https://jobs.51job.com/all/coVTBWMQRgVmBVNQdmUjE.html
app 小游戏测试实习,四川同星瑞通讯科技有限公司,4-6千,成都·高新区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/141498957.html?s=sou_sou_soulb&t=0_0&req=576c2e21ab927fcb4c0b5077989aa8f5,https://jobs.51job.com/all/coUTFVOVY8BD8EZQJjUzQ.html
现场技术工程师 (MJ000909),酷哇科技有限公司,1-1.3万·13薪,上海·嘉定区,2年,本科,民营,1000-5000人,计算机硬件,https://jobs.51job.com/shanghai/147393995.html?s=sou_sou_soulb&t=0_0&req=2a9890a07b955e723ae35e3b5addd054,https://jobs.51job.com/all/coBWACYV46Bz4FYwViVDU.html
数据分析师,广州灵思互联网科技股份有限公司,9千-1.2万,广州·天河区,3-4年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/144904704.html?s=sou_sou_soulb&t=0_0&req=913330fd58abbf71cbbfaa6d57b20b9a,https://jobs.51job.com/all/coAWBTN1Q_Bz4BYAJhB2Q.html
java 、c++、Ruby、Python、PHP、服务器后端工程师,北京政通仁和建材有限公司,25-40万/年,上海·浦东新区,,,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/111847558.html?s=sou_sou_soulb&t=0_0&req=8ca8bee5ab28af035dcd9dfc2917ec1e,https://jobs.51job.com/all/coVTZUMwBmVGsGYAJhUzE.html
机械研发工程师（设备故障诊断及预测性维护产品方向）,深圳吉兰丁智能科技有限公司,1.3-1.8万·13薪,深圳,3-4年,本科,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/141193158.html?s=sou_sou_soulb&t=0_0&req=585b88ebe53a7335a5cd31df34cb39c1,https://jobs.51job.com/all/coCG1XOgBqBz4FYAJjUj8.html
算法工程师,深圳瀚翔脑科学技术股份有限公司,1.5-2.5万,武汉·东湖新技术产业开发区,3-4年,硕士,已上市,150-500人,批发/零售,https://jobs.51job.com/shenzhen/143065040.html?s=sou_sou_soulb&t=0_1&req=167b44e57b475e1c1f5bf6ed8d73e931,https://jobs.51job.com/all/coUjZQPFYxBztVMVE7XDo.html
后端Java开发工程师 （懂Python，大平台）,上海华腾软件系统有限公司,1.4-2万,深圳,5-7年,本科,已上市,500-1000人,,https://jobs.51job.com/shenzhen/147991491.html?s=sou_sou_soulb&t=0_0&req=2b9f4680df1aea017dedc453be919709,https://jobs.51job.com/all/coCWwBbVMzVmlUM1MwB2A.html
BDS-PC软件工程师,杜尔集团-上海申克机械有限公司,1.2-2.2万,上海·宝山区,3-4年,本科,外资（欧美）,500-1000人,,http://durrgroup.51job.com/jobinfo3.html?id=138620230,http://durrgroup.51job.com/jobslist4.html
高级软件开发工程师,上海莱迪思半导体有限公司,3-4万·15薪,上海·闵行区,8-9年,硕士,外资（欧美）,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/146909569.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coVDMGZV85BzgGa1AxXTs.html
Python,江苏润和软件股份有限公司,1.5-2.4万,上海,3-4年,本科,已上市,10000人以上,计算机硬件,https://jobs.51job.com/chengdu/148529428.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coCW4CZwBlAzQBbQJo.html
数据分析师,北京览鸿科技有限公司,9千-1.1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/tianjin/141299136.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
算法工程师,施耐德电气（中国）有限公司,1.4-2万,上海,3-4年,本科,外资（欧美）,10000人以上,仪器仪表/工业自动化,https://jobs.51job.com/shanghai/146662668.html?s=sou_sou_soulb&t=0_0&req=9892979717aaf4e15f3ac751ae16d2e3,https://jobs.51job.com/all/coVDAGZVI5VWgPYwxq.html
机械臂算法工程师,广州煌牌自动设备有限公司,2.5-4万,广州·番禺区,3-4年,本科,外资（非欧美）,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/140325231.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coAmZVMFc9BDMPaAFlXD4.html
数据挖掘工程师,四川神琥科技有限公司,8千-1.6万,成都·天府新区,2年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/136690107.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coCW0CYVQwBz9SP1cxAmc.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shijiazhuang/141342378.html?s=sou_sou_soulb&t=0_0&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
数据工程师,深圳顺络电子股份有限公司,1-2万·14薪,东莞·塘厦镇,2年,本科,已上市,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/141470059.html?s=sou_sou_soulb&t=0_1&req=000ff16fd24aef28c5b8b6bec2846cfd,https://jobs.51job.com/all/coVTtTMAdlAjQ.html
测试工具开发工程师,万达宝软件（深圳）有限公司,1.3-2.3万,深圳·南山区,3-4年,本科,外资（非欧美）,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shenzhen/147158368.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coB2BcPANnUmsPbgRj.html
3D视觉工程师,超音速人工智能科技股份有限公司,1.8-3.5万,广州·番禺区,3-4年,本科,已上市,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/143051743.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coA2cBbAJiAT8AYgVhUzU.html
Meshing Developer,芯瑞微（上海）电子科技有限公司,2.5-5万,上海·浦东新区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/147113087.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coUjIHY1c3Az0PYgRiAW0.html
低频实验软件工程师,中国科学院上海天文台,1.5-2.5万,上海·徐汇区,2年,本科,事业单位,150-500人,教育/培训/院校,https://jobs.51job.com/shanghai/140491599.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coA2BRNQdnAz9WNwBiAGM.html
自动化测试,江苏润和软件股份有限公司,1.3-1.7万,上海,3-4年,本科,已上市,10000人以上,计算机硬件,https://jobs.51job.com/shanghai/148545290.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coCW4CZwBlAzQBbQJo.html
测试运维工程师,上海现代通用识别技术有限公司,7千-1万,上海,无需经验,本科,国企,50-150人,,https://jobs.51job.com/shanghai/133546968.html?s=sou_sou_soulb&t=0_0&req=f7ad3a7e77e67b4acfeef9a5db5e0a9b,https://jobs.51job.com/all/coAmZSN1UzUmoHaw1oBmY.html
资源采集加工,北京智库泉数据处理有限责任公司,6-7.5千,北京·海淀区,2年,本科,国企,50-150人,,https://jobs.51job.com/beijing/140973867.html?s=sou_sou_soulb&t=0_0&req=f7ad3a7e77e67b4acfeef9a5db5e0a9b,https://jobs.51job.com/all/coAWUBYV88VWxSPgViVjc.html
软件测试员,爱德克电子科技（上海）有限公司,6千-1万·13薪,上海·静安区,1年,本科,外资（非欧美）,50-150人,,https://jobs.51job.com/shanghai/140109652.html?s=sou_sou_soulb&t=0_0&req=f7ad3a7e77e67b4acfeef9a5db5e0a9b,https://jobs.51job.com/all/coUTFcP1UyBz4BYFQ_Uj4.html
商业分析师,成都环宇知了科技有限公司,8千-1.2万,成都·高新区,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/chengdu/140600016.html?s=sou_sou_soulb&t=0_0&req=1f7850fb8de86a43cc54dbdf481ac447,https://jobs.51job.com/all/coVTcFaFQ3BTlUMwFiAmE.html
Python开发工程师,上海琻瑢信息科技有限公司,1-1.5万,上海·闵行区,2年,本科,民营,少于50人,金融/投资/证券,https://jobs.51job.com/shanghai/90194045.html?s=sou_sou_soulb&t=0_0&req=9b3149c19a8d42701bfae9c17b96cb08,https://jobs.51job.com/all/coVTddOwdhVGpWMFAwXT4.html
遥感模型产品开发,上海兰桂骐技术发展股份有限公司,1.5-2万,上海·浦东新区,1年,本科,民营,50-150人,学术/科研,https://jobs.51job.com/shanghai/121410641.html?s=sou_sou_soulb&t=0_0&req=a3da97a080832c5a976651ad8974c8bb,https://jobs.51job.com/all/coVTZdPgNnAztTMVA3BWc.html
Python教学研发,三七互娱,9千-1.4万,广州,3-4年,本科,已上市,1000-5000人,网络游戏,https://jobs.51job.com/guangzhou/143178024.html?s=sou_sou_soulb&t=0_0&req=1573007a3112c9d9418a1a8d80fd16ca,https://jobs.51job.com/all/coAmYFZAVkBTlTM1Q1VjU.html
Python开发工程师,深圳市招金金属网络交易有限公司,8千-1.5万,深圳·福田区,2年,本科,民营,150-500人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/shenzhen/147734225.html?s=sou_sou_soulb&t=0_0&req=35b36311f2f183359952bf175d2df60c,https://jobs.51job.com/all/coBGdWMwBrUWxWOgNgAW0.html
爬虫工程师,广东省国际工程咨询有限公司,20-30万/年,广州,3-4年,本科,国企,1000-5000人,建筑/建材/工程,https://jobs.51job.com/guangzhou/126859714.html?s=sou_sou_soulb&t=0_0&req=1058a90b96511d61aa372205bb2dd302,https://jobs.51job.com/all/coUzYAbF86VW4GY1M5UzM.html
数据分析师（上海）,杉欣集团,1.3-1.7万,上海·浦东新区,3-4年,本科,民营,,,https://jobs.51job.com/shanghai/147959527.html?s=sou_sou_soulb&t=0_0&req=657fda01212ef1ad565cc1d1bdce1864,https://jobs.51job.com/all/coUzBXNlQ3BjtWMQdjVTc.html
数据建模工程师,深圳市大族数控科技股份有限公司,8千-1.6万·14薪,深圳·宝安区,3-4年,本科,已上市,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/133082164.html?s=sou_sou_soulb&t=0_0&req=19bc3fa098be284b560f95152089932a,https://jobs.51job.com/all/coAGQBYANmUmsHYlEyAWc.html
Python开发工程师（上海）,上海航数智能科技有限公司,1.5-2万,上海·闵行区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/145283647.html?s=sou_sou_soulb&t=0_0&req=f8b744526e9c7c16ac162b44ceb1ec8c,https://jobs.51job.com/all/coAmAFYFAyUm8HZwVvUjQ.html
产品测试专员,上海昊博影像科技有限公司,5-6千,上海·闵行区,2年,中技/中专,民营,少于50人,医疗设备/器械,https://jobs.51job.com/shanghai/140378511.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coUzJdOF41UWpTNwRiUDE.html
运维工程师,上海荣赛信息科技有限公司,1.1-1.5万·13薪,上海·浦东新区,1年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/148359917.html?s=sou_sou_soulb&t=0_0&req=b8cbf5ce6a5243144b261a60d79906d2,https://jobs.51job.com/all/coAGVXNVE6ATtWMgdtAGw.html
数据分析经理,上海挚达科技发展股份有限公司,1-1.5万,上海·杨浦区,5-7年,本科,民营,150-500人,多元化业务集团公司,https://jobs.51job.com/shanghai/140998261.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coUTQCYgBnBj9VOAxnXDE.html
Analyst-DAS-RPA开发工程师,德勤企业管理咨询（上海浦东）有限公司,1.5-1.8万,深圳·罗湖区,3-4年,本科,外资（欧美）,150-500人,生活服务,https://jobs.51job.com/shenzhen/141532257.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coAmUHYV48BTtWMQFnVzM.html
MES后端开发工程师,昆山同日工业自动化有限公司,7千-1.4万,成都·简阳市,1年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/foshan/145209378.html?s=sou_sou_soulb&t=0_0&req=2546a32a4c6488cf71ad1914e293604d,https://jobs.51job.com/all/coB2NUOANjBjgCZVY9AmY.html
RPA实施工程师,上海交大慧谷信息产业股份有限公司,8千-1.2万,上海·徐汇区,1年,本科,已上市,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/135812227.html?s=sou_sou_soulb&t=0_0&req=353e6a5854ec77df2e5cf2da3c45134d,https://jobs.51job.com/all/coAGVWMFIwDjBTMARgVjI.html
高性能计算工程师、研究员（GPGPU/DSP）,辉羲智能科技（上海）有限公司,2.5-5万·15薪,北京,2年,本科,民营,150-500人,计算机硬件,https://jobs.51job.com/beijing/140132634.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coBWQHYlUyBjpUOFY9XDk.html
后端开发（区块链方向）,中能锐赫科技（北京）股份有限公司,1.2-1.5万,北京·海淀区,2年,本科,民营,少于50人,,https://jobs.51job.com/beijing/136185099.html?s=sou_sou_soulb&t=0_0&req=eea452fa677176d0e539c9591cc83db7,https://jobs.51job.com/all/coVTVdP1I5BzxVMFY0VDk.html
运维开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/langfang/140870083.html?s=sou_sou_soulb&t=0_0&req=9cbdb0128ced39453bed6f57772fd6e1,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
自动化测试工程师,广州碧软信息科技有限公司,9千-1.6万,成都·高新区,2年,本科,合资,500-1000人,计算机软件,https://jobs.51job.com/chengdu/137320217.html?s=sou_sou_soulb&t=0_0&req=9cbdb0128ced39453bed6f57772fd6e1,https://jobs.51job.com/all/coUzdWNlY8AjoBZA1vUTA.html
